case_id,functionality,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ,target_type,dominance,explicit_ref,incites,group_insult,in_group,def_label
1859,negate_neg_nh,I will never tolerate the systematic murder of disabled people in this country. ,non-hateful,disabled people,-,never tolerate ... murder,murder,579.0,83.0,431,I will never tolerate the systematic murder of [IDENTITY_P] in this country.,disability,no,group_characteristic,nan,nan,nan,non-hateful
1860,negate_neg_nh,I will never tolerate the systematic murder of Muslims in this country. ,non-hateful,Muslims,-,never tolerate ... murder,murder,580.0,83.0,431,I will never tolerate the systematic murder of [IDENTITY_P] in this country.,religion,no,group_characteristic,nan,nan,nan,non-hateful
1861,negate_neg_nh,I will never tolerate the systematic murder of immigrants in this country. ,non-hateful,immigrants,-,never tolerate ... murder,murder,581.0,83.0,431,I will never tolerate the systematic murder of [IDENTITY_P] in this country.,nationality,no,group_characteristic,nan,nan,nan,non-hateful
1862,negate_neg_nh,We must not make women suffer any more than they already are. ,non-hateful,women,-,not make ... suffer,make sb. suffer,589.0,85.0,432,We must not make [IDENTITY_P] suffer any more than they already are.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1863,negate_neg_nh,We must not make trans people suffer any more than they already are. ,non-hateful,trans people,-,not make ... suffer,make sb. suffer,590.0,85.0,432,We must not make [IDENTITY_P] suffer any more than they already are.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1864,negate_neg_nh,We must not make gay people suffer any more than they already are. ,non-hateful,gay people,-,not make ... suffer,make sb. suffer,591.0,85.0,432,We must not make [IDENTITY_P] suffer any more than they already are.,sexual orientation,no,group_characteristic,nan,nan,nan,non-hateful
1865,negate_neg_nh,We must not make black people suffer any more than they already are. ,non-hateful,black people,-,not make ... suffer,make sb. suffer,592.0,85.0,432,We must not make [IDENTITY_P] suffer any more than they already are.,race ,no,group_characteristic,nan,nan,nan,non-hateful
1866,negate_neg_nh,We must not make disabled people suffer any more than they already are. ,non-hateful,disabled people,-,not make ... suffer,make sb. suffer,593.0,85.0,432,We must not make [IDENTITY_P] suffer any more than they already are.,disability,no,group_characteristic,nan,nan,nan,non-hateful
1867,negate_neg_nh,We must not make Muslims suffer any more than they already are. ,non-hateful,Muslims,-,not make ... suffer,make sb. suffer,594.0,85.0,432,We must not make [IDENTITY_P] suffer any more than they already are.,religion,no,group_characteristic,nan,nan,nan,non-hateful
1868,negate_neg_nh,We must not make immigrants suffer any more than they already are. ,non-hateful,immigrants,-,not make ... suffer,make sb. suffer,595.0,85.0,432,We must not make [IDENTITY_P] suffer any more than they already are.,nationality,no,group_characteristic,nan,nan,nan,non-hateful
1869,negate_neg_nh,We should not allow for any woman to be raped. ,non-hateful,women,-,not allow ... to be raped,rape,603.0,87.0,433,We should not allow for any [IDENTITY_S] to be raped.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1870,negate_neg_nh,We should not allow for any trans person to be raped. ,non-hateful,trans people,-,not allow ... to be raped,rape,604.0,87.0,433,We should not allow for any [IDENTITY_S] to be raped.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1871,negate_neg_nh,We should not allow for any gay person to be raped. ,non-hateful,gay people,-,not allow ... to be raped,rape,605.0,87.0,433,We should not allow for any [IDENTITY_S] to be raped.,sexual orientation,no,group_characteristic,nan,nan,nan,non-hateful
1872,negate_neg_nh,We should not allow for any black person to be raped. ,non-hateful,black people,-,not allow ... to be raped,rape,606.0,87.0,433,We should not allow for any [IDENTITY_S] to be raped.,race ,no,group_characteristic,nan,nan,nan,non-hateful
1873,negate_neg_nh,We should not allow for any disabled person to be raped. ,non-hateful,disabled people,-,not allow ... to be raped,rape,607.0,87.0,433,We should not allow for any [IDENTITY_S] to be raped.,disability,no,group_characteristic,nan,nan,nan,non-hateful
1874,negate_neg_nh,We should not allow for any Muslim to be raped. ,non-hateful,Muslims,-,not allow ... to be raped,rape,608.0,87.0,433,We should not allow for any [IDENTITY_S] to be raped.,religion,no,group_characteristic,nan,nan,nan,non-hateful
1875,negate_neg_nh,We should not allow for any immigrant to be raped. ,non-hateful,immigrants,-,not allow ... to be raped,rape,609.0,87.0,433,We should not allow for any [IDENTITY_S] to be raped.,nationality,no,group_characteristic,nan,nan,nan,non-hateful
1876,negate_neg_nh,I would never hurt any woman. ,non-hateful,women,-,never hurt,hurt,610.0,88.0,434,I would never hurt any [IDENTITY_S].,gender,no,group_characteristic,nan,nan,nan,non-hateful
1877,negate_neg_nh,I would never hurt any trans person. ,non-hateful,trans people,-,never hurt,hurt,611.0,88.0,434,I would never hurt any [IDENTITY_S].,gender,no,group_characteristic,nan,nan,nan,non-hateful
1878,negate_neg_nh,I would never hurt any gay person. ,non-hateful,gay people,-,never hurt,hurt,612.0,88.0,434,I would never hurt any [IDENTITY_S].,sexual orientation,no,group_characteristic,nan,nan,nan,non-hateful
1879,negate_neg_nh,I would never hurt any black person. ,non-hateful,black people,-,never hurt,hurt,613.0,88.0,434,I would never hurt any [IDENTITY_S].,race ,no,group_characteristic,nan,nan,nan,non-hateful
1880,negate_neg_nh,I would never hurt any disabled person. ,non-hateful,disabled people,-,never hurt,hurt,614.0,88.0,434,I would never hurt any [IDENTITY_S].,disability,no,group_characteristic,nan,nan,nan,non-hateful
1881,negate_neg_nh,I would never hurt any Muslim. ,non-hateful,Muslims,-,never hurt,hurt,615.0,88.0,434,I would never hurt any [IDENTITY_S].,religion,no,group_characteristic,nan,nan,nan,non-hateful
1882,negate_neg_nh,I would never hurt any immigrant. ,non-hateful,immigrants,-,never hurt,hurt,616.0,88.0,434,I would never hurt any [IDENTITY_S].,nationality,no,group_characteristic,nan,nan,nan,non-hateful
1883,negate_neg_nh,We must not let women be attacked any longer. ,non-hateful,women,-,not ... be attacked,attack,638.0,92.0,435,We must not let [IDENTITY_P] be attacked any longer.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1884,negate_neg_nh,We must not let trans people be attacked any longer. ,non-hateful,trans people,-,not ... be attacked,attack,639.0,92.0,435,We must not let [IDENTITY_P] be attacked any longer.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1885,negate_neg_nh,We must not let gay people be attacked any longer. ,non-hateful,gay people,-,not ... be attacked,attack,640.0,92.0,435,We must not let [IDENTITY_P] be attacked any longer.,sexual orientation,no,group_characteristic,nan,nan,nan,non-hateful
1886,negate_neg_nh,We must not let black people be attacked any longer. ,non-hateful,black people,-,not ... be attacked,attack,641.0,92.0,435,We must not let [IDENTITY_P] be attacked any longer.,race ,no,group_characteristic,nan,nan,nan,non-hateful
1887,negate_neg_nh,We must not let disabled people be attacked any longer. ,non-hateful,disabled people,-,not ... be attacked,attack,642.0,92.0,435,We must not let [IDENTITY_P] be attacked any longer.,disability,no,group_characteristic,nan,nan,nan,non-hateful
1888,negate_neg_nh,We must not let Muslims be attacked any longer. ,non-hateful,Muslims,-,not ... be attacked,attack,643.0,92.0,435,We must not let [IDENTITY_P] be attacked any longer.,religion,no,group_characteristic,nan,nan,nan,non-hateful
1889,negate_neg_nh,We must not let immigrants be attacked any longer. ,non-hateful,immigrants,-,not ... be attacked,attack,644.0,92.0,435,We must not let [IDENTITY_P] be attacked any longer.,nationality,no,group_characteristic,nan,nan,nan,non-hateful
1890,negate_neg_nh,Women do not deserve to be tortured like that. ,non-hateful,women,-,not deserve ... torture,torture,645.0,93.0,436,[IDENTITY_P] do not deserve to be tortured like that.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1891,negate_neg_nh,Trans people do not deserve to be tortured like that. ,non-hateful,trans people,-,not deserve ... torture,torture,646.0,93.0,436,[IDENTITY_P] do not deserve to be tortured like that.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1892,negate_neg_nh,Gay people do not deserve to be tortured like that. ,non-hateful,gay people,-,not deserve ... torture,torture,647.0,93.0,436,[IDENTITY_P] do not deserve to be tortured like that.,sexual orientation,no,group_characteristic,nan,nan,nan,non-hateful
1893,negate_neg_nh,Black people do not deserve to be tortured like that. ,non-hateful,black people,-,not deserve ... torture,torture,648.0,93.0,436,[IDENTITY_P] do not deserve to be tortured like that.,race ,no,group_characteristic,nan,nan,nan,non-hateful
1894,negate_neg_nh,Disabled people do not deserve to be tortured like that. ,non-hateful,disabled people,-,not deserve ... torture,torture,649.0,93.0,436,[IDENTITY_P] do not deserve to be tortured like that.,disability,no,group_characteristic,nan,nan,nan,non-hateful
1895,negate_neg_nh,Muslims do not deserve to be tortured like that. ,non-hateful,Muslims,-,not deserve ... torture,torture,650.0,93.0,436,[IDENTITY_P] do not deserve to be tortured like that.,religion,no,group_characteristic,nan,nan,nan,non-hateful
1896,negate_neg_nh,Immigrants do not deserve to be tortured like that. ,non-hateful,immigrants,-,not deserve ... torture,torture,651.0,93.0,436,[IDENTITY_P] do not deserve to be tortured like that.,nationality,no,group_characteristic,nan,nan,nan,non-hateful
1897,negate_neg_nh,We must never condone the killing of any woman,non-hateful,women,-,never condone ... killing,kill,701.0,101.0,437,We must never condone the killing of any [IDENTITY_S],gender,no,group_characteristic,nan,nan,nan,non-hateful
1898,negate_neg_nh,We must never condone the killing of any trans person,non-hateful,trans people,-,never condone ... killing,kill,702.0,101.0,437,We must never condone the killing of any [IDENTITY_S],gender,no,group_characteristic,nan,nan,nan,non-hateful
1899,negate_neg_nh,We must never condone the killing of any gay person,non-hateful,gay people,-,never condone ... killing,kill,703.0,101.0,437,We must never condone the killing of any [IDENTITY_S],sexual orientation,no,group_characteristic,nan,nan,nan,non-hateful
1900,negate_neg_nh,We must never condone the killing of any black person,non-hateful,black people,-,never condone ... killing,kill,704.0,101.0,437,We must never condone the killing of any [IDENTITY_S],race ,no,group_characteristic,nan,nan,nan,non-hateful
1901,negate_neg_nh,We must never condone the killing of any disabled person,non-hateful,disabled people,-,never condone ... killing,kill,705.0,101.0,437,We must never condone the killing of any [IDENTITY_S],disability,no,group_characteristic,nan,nan,nan,non-hateful
1902,negate_neg_nh,We must never condone the killing of any Muslim,non-hateful,Muslims,-,never condone ... killing,kill,706.0,101.0,437,We must never condone the killing of any [IDENTITY_S],religion,no,group_characteristic,nan,nan,nan,non-hateful
1903,negate_neg_nh,We must never condone the killing of any immigrant,non-hateful,immigrants,-,never condone ... killing,kill,707.0,101.0,437,We must never condone the killing of any [IDENTITY_S],nationality,no,group_characteristic,nan,nan,nan,non-hateful
1904,negate_neg_nh,No woman deserves to die. ,non-hateful,women,-,no ... deserves to die,die,708.0,102.0,438,No [IDENTITY_S] deserves to die.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1905,negate_neg_nh,No trans person deserves to die. ,non-hateful,trans people,-,no ... deserves to die,die,709.0,102.0,438,No [IDENTITY_S] deserves to die.,gender,no,group_characteristic,nan,nan,nan,non-hateful
1906,negate_neg_nh,No gay person deserves to die. ,non-hateful,gay people,-,no ... deserves to die,die,710.0,102.0,438,No [IDENTITY_S] deserves to die.,sexual orientation,no,group_characteristic,nan,nan,nan,non-hateful
1907,negate_neg_nh,No black person deserves to die. ,non-hateful,black people,-,no ... deserves to die,die,711.0,102.0,438,No [IDENTITY_S] deserves to die.,race ,no,group_characteristic,nan,nan,nan,non-hateful
1908,negate_neg_nh,No disabled person deserves to die. ,non-hateful,disabled people,-,no ... deserves to die,die,712.0,102.0,438,No [IDENTITY_S] deserves to die.,disability,no,group_characteristic,nan,nan,nan,non-hateful
1909,negate_neg_nh,No Muslim deserves to die. ,non-hateful,Muslims,-,no ... deserves to die,die,713.0,102.0,438,No [IDENTITY_S] deserves to die.,religion,no,group_characteristic,nan,nan,nan,non-hateful
1910,negate_neg_nh,No immigrant deserves to die. ,non-hateful,immigrants,-,no ... deserves to die,die,714.0,102.0,438,No [IDENTITY_S] deserves to die.,nationality,no,group_characteristic,nan,nan,nan,non-hateful
